1982-02-08,8.62,93.55
1982-02-09,8.19,87.81
1982-02-10,7.74,82.25
1982-02-11,7.33,77.24
1982-02-12,6.96,72.80
1982-02-13,7.49,81.29
1982-02-14,23.25,378.20
1982-02-15,31.75,496.56
1982-02-16,66.88,1056.37
1982-02-17,34.60,487.20
1982-02-18,22.41,307.29
1982-02-19,62.58,898.30
1982-02-20,27.69,376.17
1982-02-21,76.55,1091.16
1982-02-22,43.31,594.55
1982-02-23,22.82,300.76
1982-02-24,20.27,258.32
1982-02-25,17.62,217.58
1982-02-26,15.95,192.65
1982-02-27,16.95,208.27
1982-02-28,13.82,162.40
1982-03-01,56.43,781.47
1982-03-02,81.07,1100.54
1982-03-03,40.29,549.49
1982-03-04,41.04,541.63
1982-03-05,21.53,279.23
1982-03-06,18.63,232.72
1982-03-07,16.42,200.80
1982-03-08,14.64,174.19
1982-03-09,14.03,167.96
1982-03-10,12.64,146.53
1982-03-11,13.91,177.38
1982-03-12,11.97,138.40
1982-03-13,10.97,123.00
1982-03-14,10.29,114.67
1982-03-15,11.18,131.56
1982-03-16,13.17,164.19
1982-03-17,10.47,118.19
1982-03-18,10.44,118.15
1982-03-19,11.05,130.30
1982-03-20,9.34,103.68
1982-03-21,8.64,95.19
1982-03-22,8.02,87.09
1982-03-23,7.51,80.62
1982-03-24,7.01,74.71
1982-03-25,6.56,69.44
1982-03-26,6.15,64.85
1982-03-27,6.43,68.66
1982-03-28,19.64,312.73
1982-03-29,25.87,371.77
1982-03-30,37.10,567.01
1982-03-31,95.44,1370.10
1982-04-01,47.33,687.44
1982-04-02,55.00,798.72
1982-04-03,71.15,1066.51
1982-04-04,70.51,1029.44
1982-04-05,39.65,575.84
1982-04-06,75.17,1085.59
1982-04-07,62.46,877.89
1982-04-08,26.47,367.08
1982-04-09,20.70,274.51
1982-04-10,18.04,237.21
1982-04-11,49.15,800.05
1982-04-12,92.58,1438.77
1982-04-13,60.17,940.18
1982-04-14,103.58,1546.23
1982-04-15,51.81,768.25
1982-04-16,23.84,329.39
1982-04-17,20.23,270.24
1982-04-18,17.53,225.58
1982-04-19,15.43,192.60
1982-04-20,13.79,167.50
1982-04-21,12.38,146.52
1982-04-22,11.01,127.47
1982-04-23,9.93,113.59
1982-04-24,9.08,102.84
1982-04-25,8.44,94.81
1982-04-26,7.78,86.83
1982-04-27,7.22,80.29
1982-04-28,6.74,74.68
1982-04-29,6.30,69.64
1982-04-30,5.92,65.33
1982-05-01,5.58,61.48
1982-05-02,5.28,58.01
1982-05-03,5.00,54.91
1982-05-04,4.75,52.09
1982-05-05,4.52,49.53
1982-05-06,4.31,47.16
1982-05-07,4.12,45.01
1982-05-08,3.94,43.05
1982-05-09,3.78,41.25
1982-05-10,3.63,39.58
1982-05-11,3.50,38.04
1982-05-12,3.37,36.60
1982-05-13,3.24,35.26
1982-05-14,3.13,34.01
1982-05-15,3.02,32.83
1982-05-16,2.92,31.72
1982-05-17,2.84,30.86
1982-05-18,2.77,30.06
1982-05-19,2.68,29.03
1982-05-20,2.60,28.13
1982-05-21,2.52,27.27
1982-05-22,2.45,26.46
1982-05-23,2.38,25.68
1982-05-24,2.31,24.94
1982-05-25,2.25,24.24
1982-05-26,2.19,23.57
1982-05-27,2.14,22.92
1982-05-28,2.08,22.31
1982-05-29,2.03,21.72
1982-05-30,1.98,21.16
1982-05-31,1.94,20.63
1982-06-01,1.89,20.11
1982-06-02,1.85,19.61
1982-06-03,1.81,19.14
1982-06-04,1.89,20.48
1982-06-05,1.94,21.39
1982-06-06,1.84,19.89
1982-06-07,1.79,19.27
1982-06-08,1.74,18.68
1982-06-09,1.70,18.13
1982-06-10,1.65,17.61
1982-06-11,1.61,17.12
1982-06-12,1.57,16.66
1982-06-13,1.54,16.23
1982-06-14,1.50,15.81
1982-06-15,1.47,15.42
1982-06-16,1.44,15.04
1982-06-17,1.41,14.68
1982-06-18,1.38,14.34
1982-06-19,1.35,14.03
1982-06-20,1.32,13.71
1982-06-21,1.30,13.40
1982-06-22,1.27,13.11
1982-06-23,1.25,12.83
1982-06-24,1.22,12.56
1982-06-25,1.21,12.38
1982-06-26,1.55,17.68
1982-06-27,1.92,23.50
1982-06-28,1.59,17.95
1982-06-29,1.71,19.98
1982-06-30,1.60,18.33
1982-07-01,1.50,16.73
1982-07-02,1.45,16.25
1982-07-03,1.42,16.00
1982-07-04,1.34,14.81
1982-07-05,1.29,14.08
1982-07-06,1.24,13.44
1982-07-07,1.20,12.87
1982-07-08,1.16,12.37
1982-07-09,1.12,11.92
1982-07-10,1.09,11.51
1982-07-11,1.06,11.14
1982-07-12,1.03,10.79
1982-07-13,1.01,10.48
1982-07-14,.98,10.19
1982-07-15,.96,9.96
1982-07-16,.94,9.69
1982-07-17,.92,9.45
1982-07-18,.90,9.22
1982-07-19,.88,9.00
1982-07-20,.86,8.80
1982-07-21,.85,8.60
1982-07-22,.83,8.42
1982-07-23,.82,8.24
1982-07-24,.80,8.07
1982-07-25,.79,7.90
1982-07-26,.77,7.75
1982-07-27,.76,7.60
1982-07-28,.75,7.45
1982-07-29,.73,7.31
1982-07-30,.72,7.18
1982-07-31,.72,7.17
1982-08-01,.70,7.00
1982-08-02,.69,6.88
1982-08-03,.68,6.76
1982-08-04,.67,6.64
1982-08-05,.66,6.52
1982-08-06,.65,6.41
1982-08-07,.64,6.29
1982-08-08,.63,6.19
1982-08-09,.62,6.08
1982-08-10,.61,5.99
1982-08-11,.61,5.95
1982-08-12,.60,5.89
1982-08-13,.59,5.78
1982-08-14,.58,5.68
1982-08-15,.58,5.59
1982-08-16,.57,5.50
1982-08-17,.56,5.41
1982-08-18,.55,5.33
1982-08-19,.54,5.24
1982-08-20,.53,5.16
1982-08-21,.53,5.08
1982-08-22,.52,5.00
1982-08-23,.51,4.93
1982-08-24,.50,4.85
1982-08-25,.50,4.78
1982-08-26,.49,4.71
1982-08-27,.48,4.64
1982-08-28,.48,4.58
1982-08-29,.49,4.68
1982-08-30,.48,4.56
1982-08-31,.47,4.49
1982-09-01,.46,4.43
1982-09-02,.46,4.36
1982-09-03,.45,4.29
1982-09-04,.44,4.23
1982-09-05,.44,4.17
1982-09-06,.43,4.11
1982-09-07,.43,4.05
1982-09-08,.42,3.99
1982-09-09,.42,3.94
1982-09-10,.42,3.97
1982-09-11,.41,3.89
1982-09-12,.40,3.83
1982-09-13,.40,3.78
1982-09-14,.39,3.72
1982-09-15,.39,3.67
1982-09-16,.38,3.62
1982-09-17,.39,3.72
1982-09-18,.63,6.35
1982-09-19,.78,8.01
1982-09-20,.64,6.38
1982-09-21,.60,6.02
1982-09-22,.57,5.68
1982-09-23,.54,5.38
1982-09-24,.52,5.12
1982-09-25,.50,4.89
1982-09-26,.56,5.62
1982-09-27,.60,6.02
1982-09-28,.54,5.36
1982-09-29,.54,5.36
1982-09-30,.52,5.16
1982-10-01,.49,4.88
1982-10-02,.47,4.66
1982-10-03,.45,4.47
1982-10-04,.44,4.29
1982-10-05,.43,4.21
1982-10-06,.41,4.04
1982-10-07,1.43,18.06
1982-10-08,.84,9.66
1982-10-09,.76,8.74
1982-10-10,.70,7.94
1982-10-11,.65,7.27
1982-10-12,.60,6.70
1982-10-13,.56,6.22
1982-10-14,.53,5.81
1982-10-15,.50,5.45
1982-10-16,.48,5.15
1982-10-17,.45,4.87
1982-10-18,.43,4.64
1982-10-19,.42,4.43
1982-10-20,.40,4.24
1982-10-21,.49,5.54
1982-10-22,1.13,14.53
1982-10-23,2.98,44.42
1982-10-24,2.07,31.93
1982-10-25,1.74,26.85
1982-10-26,4.39,105.52
1982-10-27,2.94,62.82
1982-10-28,2.17,44.64
1982-10-29,3.48,96.59
1982-10-30,15.10,606.31
1982-10-31,6.10,141.72
1982-11-01,5.25,123.88
1982-11-02,4.62,108.94
1982-11-03,4.10,96.37
1982-11-04,3.67,84.97
1982-11-05,3.33,76.30
1982-11-06,3.11,71.09
1982-11-07,2.91,66.85
1982-11-08,3.35,86.97
1982-11-09,3.02,70.34
1982-11-10,2.78,63.34
1982-11-11,2.60,59.31
1982-11-12,2.44,55.28
1982-11-13,2.29,51.39
1982-11-14,2.15,47.82
1982-11-15,2.03,45.03
1982-11-16,1.92,42.21
1982-11-17,3.68,112.63
1982-11-18,21.26,846.04
1982-11-19,22.76,623.24
1982-11-20,27.58,692.19
1982-11-21,19.05,393.86
1982-11-22,18.40,372.26
1982-11-23,15.63,294.05
1982-11-24,12.77,216.63
1982-11-25,11.43,189.55
1982-11-26,10.41,166.65
1982-11-27,10.05,159.85
1982-11-28,12.52,219.40
1982-11-29,47.71,1006.69
1982-11-30,46.34,782.69
1982-12-01,78.01,1328.05
1982-12-02,36.01,537.92
1982-12-03,32.07,471.10
1982-12-04,33.10,488.29
1982-12-05,26.71,385.35
1982-12-06,31.62,463.43
1982-12-07,18.88,257.91
1982-12-08,16.82,219.35
1982-12-09,15.31,193.90
1982-12-10,13.81,171.29
1982-12-11,12.63,153.33
1982-12-12,11.65,138.74
1982-12-13,30.00,459.49
1982-12-14,17.39,238.69
1982-12-15,50.43,836.70
1982-12-16,106.21,1700.17
1982-12-17,215.30,3240.66
1982-12-18,33.93,441.87
1982-12-19,35.24,463.75
1982-12-20,39.25,534.84
1982-12-21,110.72,1622.56
1982-12-22,67.85,963.80
1982-12-23,128.39,1835.23
1982-12-24,33.16,434.05
1982-12-25,24.46,317.15
1982-12-26,21.85,274.77
1982-12-27,21.32,263.69
1982-12-28,17.34,209.47
1982-12-29,15.84,186.55
1982-12-30,14.51,166.87
1982-12-31,13.30,150.24
1983-01-01,12.27,136.31
1983-01-02,11.36,124.37
1983-01-03,11.09,122.62
1983-01-04,10.39,112.25
1983-01-05,9.65,102.48
1983-01-06,9.01,95.48
1983-01-07,8.48,88.66
1983-01-08,7.98,82.78
1983-01-09,7.55,77.84
1983-01-10,7.16,73.10
1983-01-11,6.86,69.55
1983-01-12,6.52,65.73
1983-01-13,6.15,62.09
1983-01-14,5.83,58.65
1983-01-15,5.57,55.77
1983-01-16,8.57,100.40
1983-01-17,6.79,72.75
1983-01-18,9.90,130.10
1983-01-19,34.77,655.43
1983-01-20,37.48,637.62
1983-01-21,17.84,248.59
1983-01-22,17.58,243.98
1983-01-23,16.71,228.09
1983-01-24,60.31,984.29
1983-01-25,31.95,464.77
1983-01-26,136.81,2085.89
1983-01-27,256.87,3733.18
1983-01-28,44.47,579.48
1983-01-29,35.32,453.49
1983-01-30,57.12,785.90
1983-01-31,27.00,349.06
1983-02-01,21.53,271.33
1983-02-02,18.73,230.63
1983-02-03,16.57,198.30
1983-02-04,14.81,172.45
1983-02-05,13.59,155.90
1983-02-06,13.24,154.42
1983-02-07,39.35,551.65
1983-02-08,36.79,515.95
1983-02-09,38.97,533.40
1983-02-10,120.78,1703.32
1983-02-11,36.15,485.06
1983-02-12,58.64,804.90
1983-02-13,56.70,769.52
1983-02-14,29.14,385.63
1983-02-15,27.61,362.23
1983-02-16,41.70,561.94
1983-02-17,23.13,304.27
1983-02-18,87.07,1194.04
1983-02-19,51.03,693.65
1983-02-20,23.48,309.16
1983-02-21,24.71,321.18
1983-02-22,34.58,459.53
1983-02-23,19.32,249.63
1983-02-24,38.23,517.00
1983-02-25,26.00,344.76
1983-02-26,62.67,872.51
1983-02-27,40.44,565.19
1983-02-28,31.91,425.08
1983-03-01,52.04,687.49
1983-03-02,22.58,299.18
1983-03-03,18.87,240.44
1983-03-04,16.89,209.63
1983-03-05,16.42,207.56
1983-03-06,14.42,176.83
1983-03-07,15.56,198.42
1983-03-08,13.35,162.68
1983-03-09,11.81,137.43
1983-03-10,31.79,452.95
1983-03-11,14.61,180.83
1983-03-12,19.52,260.48
1983-03-13,41.30,588.13
1983-03-14,38.89,539.55
1983-03-15,21.63,296.70
1983-03-16,16.75,211.43
1983-03-17,18.82,241.42
1983-03-18,15.80,196.33
1983-03-19,13.23,159.76
1983-03-20,12.18,143.46
1983-03-21,16.77,225.33
1983-03-22,19.01,247.52
1983-03-23,29.91,440.71
1983-03-24,64.48,905.07
1983-03-25,47.25,644.40
1983-03-26,19.82,260.77
1983-03-27,46.62,628.09
1983-03-28,23.88,316.06
1983-03-29,23.34,313.29
1983-03-30,128.75,1745.57
1983-03-31,87.97,1176.93
1983-04-01,29.91,403.63
1983-04-02,48.83,710.59
1983-04-03,32.10,448.17
1983-04-04,20.37,271.12
1983-04-05,17.76,229.98
1983-04-06,15.50,193.72
1983-04-07,13.76,166.56
1983-04-08,12.36,146.10
1983-04-09,11.25,130.70
1983-04-10,10.94,130.74
1983-04-11,10.08,116.02
1983-04-12,9.34,105.16
1983-04-13,8.67,96.94
1983-04-14,8.00,88.43
1983-04-15,7.41,81.36
1983-04-16,6.89,75.35
1983-04-17,6.41,70.03
1983-04-18,5.98,65.32
1983-04-19,6.97,81.16
1983-04-20,6.32,73.26
1983-04-21,5.93,68.64
1983-04-22,5.53,62.37
1983-04-23,20.47,487.95
1983-04-24,34.31,656.60
1983-04-25,38.92,751.83
1983-04-26,18.57,318.69
1983-04-27,16.79,277.04
1983-04-28,21.34,368.03
1983-04-29,14.98,235.34
1983-04-30,14.27,227.75
1983-05-01,11.80,173.26
1983-05-02,11.13,157.77
1983-05-03,10.02,133.23
1983-05-04,9.15,120.96
1983-05-05,8.67,116.53
1983-05-06,13.41,241.41
1983-05-07,11.56,190.26
1983-05-08,14.34,251.88
1983-05-09,15.02,270.24
1983-05-10,10.06,154.34
1983-05-11,9.14,136.19
1983-05-12,8.29,118.90
1983-05-13,7.58,105.85
1983-05-14,6.95,95.00
1983-05-15,6.44,86.26
1983-05-16,6.04,80.29
1983-05-17,5.70,74.29
1983-05-18,5.34,68.98
1983-05-19,5.01,64.22
1983-05-20,4.73,60.07
1983-05-21,4.48,56.47
1983-05-22,4.25,53.30
1983-05-23,4.05,50.54
1983-05-24,3.86,48.06
1983-05-25,3.70,45.80
1983-05-26,3.54,43.74
1983-05-27,3.40,41.86
1983-05-28,3.27,40.13
1983-05-29,3.15,38.53
1983-05-30,3.03,37.05
1983-05-31,2.93,35.67
1983-06-01,2.83,34.38
1983-06-02,2.74,33.18
1983-06-03,2.65,32.06
1983-06-04,2.57,31.00
1983-06-05,2.49,30.00
1983-06-06,2.42,29.06
1983-06-07,2.35,28.17
1983-06-08,2.28,27.32
1983-06-09,2.22,26.52
1983-06-10,2.31,27.94
1983-06-11,2.56,32.05
1983-06-12,2.32,28.19
1983-06-13,2.24,27.07
1983-06-14,2.16,26.03
1983-06-15,2.15,26.00
1983-06-16,2.06,24.71
1983-06-17,2.00,23.85
1983-06-18,1.95,23.19
1983-06-19,1.89,22.38
1983-06-20,1.84,21.67
1983-06-21,1.79,21.01
1983-06-22,1.74,20.39
1983-06-23,1.69,19.81
1983-06-24,1.65,19.26
1983-06-25,1.61,18.73
1983-06-26,1.57,18.24
1983-06-27,1.54,17.77
1983-06-28,1.51,17.36
1983-06-29,1.47,16.92
1983-06-30,1.44,16.50
1983-07-01,1.98,26.89
1983-07-02,3.36,55.19
1983-07-03,2.25,30.73
1983-07-04,2.07,27.70
1983-07-05,1.92,25.49
1983-07-06,1.80,23.51
1983-07-07,1.70,21.92
1983-07-08,1.63,21.08
1983-07-09,1.55,19.79
1983-07-10,1.49,18.83
1983-07-11,1.43,17.96
1983-07-12,1.38,17.20
1983-07-13,1.34,16.53
1983-07-14,1.29,15.93
1983-07-15,1.25,15.35
1983-07-16,1.22,14.82
1983-07-17,1.19,14.34
1983-07-18,1.16,13.90
1983-07-19,1.14,13.67
1983-07-20,1.11,13.44
1983-07-21,1.09,13.00
1983-07-22,1.06,12.66
1983-07-23,1.04,12.34
1983-07-24,1.01,12.03
1983-07-25,.99,11.73
1983-07-26,.97,11.44
1983-07-27,.95,11.16
1983-07-28,.93,10.90
1983-07-29,.91,10.65
1983-07-30,.90,10.41
1983-07-31,.88,10.19
1983-08-01,.86,9.97
1983-08-02,.85,9.76
1983-08-03,.83,9.57
1983-08-04,.82,9.37
1983-08-05,.80,9.17
1983-08-06,.79,8.99
1983-08-07,.78,8.81
1983-08-08,.76,8.64
1983-08-09,.75,8.49
1983-08-10,.74,8.32
1983-08-11,.73,8.17
1983-08-12,.72,8.02
1983-08-13,.71,7.87
1983-08-14,.69,7.73
1983-08-15,.68,7.60
1983-08-16,.67,7.46
1983-08-17,.66,7.33
1983-08-18,.65,7.20
1983-08-19,.64,7.08
1983-08-20,.72,8.03
1983-08-21,.71,7.94
1983-08-22,.70,7.79
1983-08-23,.69,7.67
1983-08-24,.67,7.45
1983-08-25,.65,7.27
1983-08-26,.64,7.10
1983-08-27,.63,6.94
1983-08-28,.61,6.79
1983-08-29,.76,8.65
1983-08-30,4.25,57.56
1983-08-31,5.51,95.71
1983-09-01,3.10,54.31
1983-09-02,2.29,41.61
1983-09-03,1.91,36.07
1983-09-04,1.65,32.02
1983-09-05,1.45,28.26
1983-09-06,1.30,25.51
1983-09-07,1.18,23.07
1983-09-08,1.09,21.13
1983-09-09,1.01,19.52
1983-09-10,.94,18.14
1983-09-11,.88,16.98
1983-09-12,.84,15.92
1983-09-13,.79,14.99
1983-09-14,.76,14.17
1983-09-15,.72,13.44
1983-09-16,.69,12.80
1983-09-17,.67,12.21
1983-09-18,.64,11.68
1983-09-19,.62,11.20
1983-09-20,.60,10.77
1983-09-21,.58,10.44
1983-09-22,.57,10.25
1983-09-23,1.74,25.30
1983-09-24,1.20,19.00
1983-09-25,1.07,16.22
1983-09-26,.98,15.20
1983-09-27,.91,14.17
1983-09-28,.85,13.28
1983-09-29,.79,12.52
1983-09-30,.75,11.85
1983-10-01,.71,11.28
1983-10-02,.67,10.76
1983-10-03,.64,10.25
1983-10-04,.61,9.82
1983-10-05,.58,9.43
1983-10-06,.56,9.08
1983-10-07,.54,8.74
1983-10-08,.52,8.44
1983-10-09,.52,8.48
1983-10-10,.81,14.46
1983-10-11,.67,10.53
1983-10-12,.64,10.03
1983-10-13,.61,9.63
1983-10-14,.58,9.21
1983-10-15,.56,8.82
1983-10-16,.53,8.46
1983-10-17,.51,8.13
1983-10-18,.49,7.83
1983-10-19,.47,7.55
1983-10-20,.46,7.30
1983-10-21,.44,7.07
1983-10-22,.43,6.85
1983-10-23,.50,8.43
1983-10-24,.51,9.00
1983-10-25,.48,7.48
1983-10-26,.46,7.23
1983-10-27,.45,6.93
1983-10-28,.43,6.71
1983-10-29,.41,6.49
1983-10-30,.89,17.09
1983-10-31,3.57,82.79
1983-11-01,3.84,116.31
1983-11-02,3.37,97.56
1983-11-03,2.91,76.17
1983-11-04,4.52,152.49
1983-11-05,3.05,73.04
1983-11-06,3.88,117.65
1983-11-07,4.16,132.16
1983-11-08,3.47,92.81
1983-11-09,4.86,182.67
1983-11-10,8.25,372.60
1983-11-11,41.82,1448.35
1983-11-12,20.29,496.22
1983-11-13,27.15,673.81
1983-11-14,24.63,576.64
1983-11-15,15.00,281.32
1983-11-16,22.92,510.84
1983-11-17,40.57,930.62
1983-11-18,28.60,525.40
1983-11-19,33.63,582.42
1983-11-20,40.77,663.47
1983-11-21,33.61,520.62
1983-11-22,20.22,295.45
1983-11-23,27.99,420.84
1983-11-24,45.79,729.37
1983-11-25,42.89,683.01
1983-11-26,23.09,332.63
1983-11-27,18.34,250.27
1983-11-28,16.37,217.24
1983-11-29,14.62,189.13
1983-11-30,13.33,168.23
1983-12-01,12.93,165.34
1983-12-02,14.69,195.93
1983-12-03,22.00,325.40
1983-12-04,27.58,431.35
1983-12-05,23.71,356.36
1983-12-06,57.46,957.90
1983-12-07,160.55,2532.84
1983-12-08,54.26,772.87
1983-12-09,56.30,801.46
1983-12-10,82.70,1190.63
1983-12-11,61.99,883.30
1983-12-12,142.78,2106.04
1983-12-13,90.77,1290.61
1983-12-14,72.42,1016.91
1983-12-15,92.34,1291.90
1983-12-16,32.17,422.40
1983-12-17,46.24,633.60
1983-12-18,23.51,306.25
1983-12-19,20.65,260.37
1983-12-20,19.68,243.54
1983-12-21,18.90,231.12
1983-12-22,17.30,209.73
1983-12-23,16.96,206.13
1983-12-24,77.37,1157.33
1983-12-25,52.66,754.61
1983-12-26,73.88,1051.00
1983-12-27,44.72,631.24
1983-12-28,24.62,329.06
1983-12-29,33.40,453.48
1983-12-30,85.61,1218.27
1983-12-31,23.60,317.14
1984-01-01,20.20,259.58
1984-01-02,18.08,225.64
1984-01-03,16.18,196.57
1984-01-04,14.64,173.62
1984-01-05,13.29,154.71
1984-01-06,12.18,138.94
1984-01-07,11.39,127.70
1984-01-08,11.46,130.81
1984-01-09,10.19,112.01
1984-01-10,10.98,126.17
1984-01-11,12.94,160.26
1984-01-12,10.20,114.40
1984-01-13,9.60,106.60
1984-01-14,9.00,98.25
1984-01-15,8.66,93.98
1984-01-16,15.97,234.88
1984-01-17,10.39,122.18
1984-01-18,9.82,113.50
1984-01-19,9.19,104.74
1984-01-20,8.66,97.13
1984-01-21,11.61,151.37
1984-01-22,12.13,168.11
1984-01-23,11.13,144.18
1984-01-24,9.74,117.15
1984-01-25,9.10,108.03
1984-01-26,8.47,98.87
1984-01-27,7.95,91.36
1984-01-28,7.44,84.59
1984-01-29,6.98,78.47
1984-01-30,6.57,73.15
1984-01-31,6.23,68.77
1984-02-01,5.93,64.93
1984-02-02,5.63,61.25
1984-02-03,5.34,57.77
1984-02-04,5.04,54.51
1984-02-05,4.82,51.86
1984-02-06,4.62,49.44
1984-02-07,4.39,46.99
1984-02-08,4.22,45.01
1984-02-09,5.05,56.01
1984-02-10,10.38,155.89
1984-02-11,8.56,114.10
1984-02-12,12.43,201.33
1984-02-13,21.27,406.44
1984-02-14,35.83,628.70
1984-02-15,23.75,362.53
1984-02-16,47.22,763.01
1984-02-17,25.79,371.13
1984-02-18,18.23,242.29
1984-02-19,16.72,218.23
1984-02-20,14.99,192.60
1984-02-21,53.05,789.57
1984-02-22,28.98,405.65
1984-02-23,18.24,237.34
1984-02-24,20.51,271.18
1984-02-25,52.80,762.94
1984-02-26,19.35,253.60
1984-02-27,16.98,214.87
1984-02-28,15.24,188.76
1984-02-29,14.05,171.89
1984-03-01,13.42,161.13
1984-03-02,12.32,148.32
1984-03-03,11.15,128.54
1984-03-04,10.28,116.95
1984-03-05,9.41,105.15
1984-03-06,8.51,94.32
1984-03-07,7.89,86.78
1984-03-08,7.39,80.74
1984-03-09,7.43,81.24
1984-03-10,6.71,72.73
1984-03-11,6.61,71.60
1984-03-12,7.33,82.49
1984-03-13,10.08,140.52
1984-03-14,33.55,545.04
1984-03-15,28.37,433.55
1984-03-16,42.76,625.42
1984-03-17,60.35,836.21
1984-03-18,24.70,331.67
1984-03-19,18.16,234.51
1984-03-20,15.87,198.93
1984-03-21,14.62,181.34
1984-03-22,13.00,155.91
1984-03-23,11.86,139.96
1984-03-24,10.88,125.42
1984-03-25,9.88,111.61
1984-03-26,12.18,158.46
1984-03-27,11.70,146.05
1984-03-28,9.84,111.86
1984-03-29,9.12,102.88
1984-03-30,8.40,93.57
1984-03-31,13.50,188.42
1984-04-01,15.17,218.57
1984-04-02,10.58,129.56
1984-04-03,9.57,113.35
1984-04-04,10.89,150.86
1984-04-05,9.97,129.12
1984-04-06,8.69,105.10
1984-04-07,7.93,95.45
1984-04-08,20.92,379.18
1984-04-09,11.73,187.21
1984-04-10,25.50,464.88
1984-04-11,17.72,295.41
1984-04-12,13.95,213.33
1984-04-13,11.97,168.04
1984-04-14,10.78,144.87
1984-04-15,9.63,126.31
1984-04-16,9.23,122.96
1984-04-17,8.44,105.89
1984-04-18,8.59,113.43
1984-04-19,14.16,257.66
1984-04-20,14.15,239.79
1984-04-21,9.99,141.35
1984-04-22,9.07,123.10
1984-04-23,8.17,109.25
1984-04-24,7.44,97.18
1984-04-25,6.84,87.57
1984-04-26,6.38,80.88
1984-04-27,5.98,74.93
1984-04-28,5.60,69.43
1984-04-29,5.25,64.41
1984-04-30,5.26,66.19
