1981-12-26,292.90,271.22
1981-12-27,572.66,533.51
1981-12-28,379.84,353.26
1981-12-29,781.14,730.15
1981-12-30,492.85,459.48
1981-12-31,309.76,287.83
1982-01-01,799.61,746.77
1982-01-02,1178.63,1101.18
1982-01-03,640.05,597.18
1982-01-04,1125.92,1050.37
1982-01-05,398.31,370.87
1982-01-06,299.57,278.16
1982-01-07,257.94,238.87
1982-01-08,225.23,208.15
1982-01-09,199.41,183.96
1982-01-10,177.93,163.89
1982-01-11,160.45,147.56
1982-01-12,146.07,134.13
1982-01-13,133.59,122.52
1982-01-14,123.12,112.79
1982-01-15,113.60,103.96
1982-01-16,106.05,96.93
1982-01-17,106.82,97.70
1982-01-18,203.85,189.24
1982-01-19,309.65,290.12
1982-01-20,311.97,292.17
1982-01-21,411.88,386.54
1982-01-22,653.74,614.57
1982-01-23,574.92,538.85
1982-01-24,296.64,276.54
1982-01-25,236.02,219.13
1982-01-26,680.72,637.95
1982-01-27,803.90,752.33
1982-01-28,692.67,647.58
1982-01-29,317.29,295.29
1982-01-30,258.77,240.07
1982-01-31,226.25,209.44
1982-02-01,198.56,183.52
1982-02-02,175.86,162.25
1982-02-03,157.15,144.76
1982-02-04,142.57,131.13
1982-02-05,130.32,119.70
1982-02-06,119.84,109.95
1982-02-07,110.32,101.11
1982-02-08,102.18,93.55
1982-02-09,96.00,87.81
1982-02-10,89.99,82.25
1982-02-11,84.57,77.24
1982-02-12,79.76,72.80
1982-02-13,88.78,81.29
1982-02-14,401.45,378.20
1982-02-15,528.32,496.56
1982-02-16,1123.25,1056.37
1982-02-17,521.81,487.20
1982-02-18,329.71,307.29
1982-02-19,960.88,898.30
1982-02-20,403.86,376.17
1982-02-21,1167.72,1091.16
1982-02-22,637.86,594.55
1982-02-23,323.58,300.76
1982-02-24,278.59,258.32
1982-02-25,235.20,217.58
1982-02-26,208.59,192.65
1982-02-27,225.22,208.27
1982-02-28,176.22,162.40
1982-03-01,837.90,781.47
1982-03-02,1181.61,1100.54
1982-03-03,589.78,549.49
1982-03-04,582.68,541.63
1982-03-05,300.77,279.23
1982-03-06,251.35,232.72
1982-03-07,217.22,200.80
1982-03-08,188.82,174.19
1982-03-09,182.00,167.96
1982-03-10,159.17,146.53
1982-03-11,191.29,177.38
1982-03-12,150.37,138.40
1982-03-13,133.97,123.00
1982-03-14,124.96,114.67
1982-03-15,142.74,131.56
1982-03-16,177.36,164.19
1982-03-17,128.66,118.19
1982-03-18,128.59,118.15
1982-03-19,141.34,130.30
1982-03-20,113.01,103.68
1982-03-21,103.83,95.19
1982-03-22,95.11,87.09
1982-03-23,88.12,80.62
1982-03-24,81.72,74.71
1982-03-25,76.00,69.44
1982-03-26,71.00,64.85
1982-03-27,75.09,68.66
1982-03-28,332.37,312.73
1982-03-29,397.64,371.77
1982-03-30,604.11,567.01
1982-03-31,1465.55,1370.10
1982-04-01,734.77,687.44
1982-04-02,853.73,798.72
1982-04-03,1137.66,1066.51
1982-04-04,1099.94,1029.44
1982-04-05,615.49,575.84
1982-04-06,1160.76,1085.59
1982-04-07,940.35,877.89
1982-04-08,393.54,367.08
1982-04-09,295.20,274.51
1982-04-10,255.26,237.21
1982-04-11,849.20,800.05
1982-04-12,1531.35,1438.77
1982-04-13,1000.35,940.18
1982-04-14,1649.81,1546.23
1982-04-15,820.06,768.25
1982-04-16,353.23,329.39
1982-04-17,290.47,270.24
1982-04-18,243.11,225.58
1982-04-19,208.03,192.60
1982-04-20,181.29,167.50
1982-04-21,158.91,146.52
1982-04-22,138.47,127.47
1982-04-23,123.52,113.59
1982-04-24,111.91,102.84
1982-04-25,103.25,94.81
1982-04-26,94.61,86.83
1982-04-27,87.51,80.29
1982-04-28,81.41,74.68
1982-04-29,75.94,69.64
1982-04-30,71.25,65.33
1982-05-01,67.06,61.48
1982-05-02,63.28,58.01
1982-05-03,59.91,54.91
1982-05-04,56.84,52.09
1982-05-05,54.05,49.53
1982-05-06,51.47,47.16
1982-05-07,49.13,45.01
1982-05-08,46.99,43.05
1982-05-09,45.03,41.25
1982-05-10,43.22,39.58
1982-05-11,41.54,38.04
1982-05-12,39.97,36.60
1982-05-13,38.50,35.26
1982-05-14,37.13,34.01
1982-05-15,35.85,32.83
1982-05-16,34.64,31.72
1982-05-17,33.70,30.86
1982-05-18,32.83,30.06
1982-05-19,31.70,29.03
1982-05-20,30.72,28.13
1982-05-21,29.79,27.27
1982-05-22,28.90,26.46
1982-05-23,28.06,25.68
1982-05-24,27.26,24.94
1982-05-25,26.49,24.24
1982-05-26,25.76,23.57
1982-05-27,25.06,22.92
1982-05-28,24.40,22.31
1982-05-29,23.76,21.72
1982-05-30,23.15,21.16
1982-05-31,22.56,20.63
1982-06-01,22.00,20.11
1982-06-02,21.46,19.61
1982-06-03,20.95,19.14
1982-06-04,22.37,20.48
1982-06-05,23.33,21.39
1982-06-06,21.73,19.89
1982-06-07,21.06,19.27
1982-06-08,20.43,18.68
1982-06-09,19.83,18.13
1982-06-10,19.27,17.61
1982-06-11,18.74,17.12
1982-06-12,18.24,16.66
1982-06-13,17.76,16.23
1982-06-14,17.32,15.81
1982-06-15,16.89,15.42
1982-06-16,16.48,15.04
1982-06-17,16.09,14.68
1982-06-18,15.72,14.34
1982-06-19,15.38,14.03
1982-06-20,15.03,13.71
1982-06-21,14.70,13.40
1982-06-22,14.38,13.11
1982-06-23,14.07,12.83
1982-06-24,13.78,12.56
1982-06-25,13.58,12.38
1982-06-26,19.23,17.68
1982-06-27,25.42,23.50
1982-06-28,19.54,17.95
1982-06-29,21.69,19.98
1982-06-30,19.93,18.33
1982-07-01,18.23,16.73
1982-07-02,17.70,16.25
1982-07-03,17.42,16.00
1982-07-04,16.16,14.81
1982-07-05,15.37,14.08
1982-07-06,14.68,13.44
1982-07-07,14.07,12.87
1982-07-08,13.52,12.37
1982-07-09,13.04,11.92
1982-07-10,12.60,11.51
1982-07-11,12.19,11.14
1982-07-12,11.83,10.79
1982-07-13,11.48,10.48
1982-07-14,11.17,10.19
1982-07-15,10.92,9.96
1982-07-16,10.63,9.69
1982-07-17,10.37,9.45
1982-07-18,10.12,9.22
1982-07-19,9.88,9.00
1982-07-20,9.66,8.80
1982-07-21,9.45,8.60
1982-07-22,9.25,8.42
1982-07-23,9.05,8.24
1982-07-24,8.87,8.07
1982-07-25,8.69,7.90
1982-07-26,8.52,7.75
1982-07-27,8.36,7.60
1982-07-28,8.20,7.45
1982-07-29,8.05,7.31
1982-07-30,7.90,7.18
1982-07-31,7.89,7.17
1982-08-01,7.71,7.00
1982-08-02,7.57,6.88
1982-08-03,7.44,6.76
1982-08-04,7.31,6.64
1982-08-05,7.18,6.52
1982-08-06,7.06,6.41
1982-08-07,6.94,6.29
1982-08-08,6.82,6.19
1982-08-09,6.71,6.08
1982-08-10,6.60,5.99
1982-08-11,6.56,5.95
1982-08-12,6.49,5.89
1982-08-13,6.37,5.78
1982-08-14,6.27,5.68
1982-08-15,6.17,5.59
1982-08-16,6.07,5.50
1982-08-17,5.97,5.41
1982-08-18,5.88,5.33
1982-08-19,5.78,5.24
1982-08-20,5.69,5.16
1982-08-21,5.61,5.08
1982-08-22,5.52,5.00
1982-08-23,5.44,4.93
1982-08-24,5.36,4.85
1982-08-25,5.28,4.78
1982-08-26,5.20,4.71
1982-08-27,5.13,4.64
1982-08-28,5.05,4.58
1982-08-29,5.17,4.68
1982-08-30,5.04,4.56
1982-08-31,4.96,4.49
1982-09-01,4.89,4.43
1982-09-02,4.82,4.36
1982-09-03,4.74,4.29
1982-09-04,4.67,4.23
1982-09-05,4.60,4.17
1982-09-06,4.54,4.11
1982-09-07,4.47,4.05
1982-09-08,4.41,3.99
1982-09-09,4.36,3.94
1982-09-10,4.39,3.97
1982-09-11,4.30,3.89
1982-09-12,4.24,3.83
1982-09-13,4.18,3.78
1982-09-14,4.12,3.72
1982-09-15,4.06,3.67
1982-09-16,4.00,3.62
1982-09-17,4.11,3.72
1982-09-18,6.98,6.35
1982-09-19,8.79,8.01
1982-09-20,7.02,6.38
1982-09-21,6.62,6.02
1982-09-22,6.25,5.68
1982-09-23,5.93,5.38
1982-09-24,5.64,5.12
1982-09-25,5.39,4.89
1982-09-26,6.18,5.62
1982-09-27,6.62,6.02
1982-09-28,5.90,5.36
1982-09-29,5.90,5.36
1982-09-30,5.68,5.16
1982-10-01,5.37,4.88
1982-10-02,5.14,4.66
1982-10-03,4.92,4.47
1982-10-04,4.73,4.29
1982-10-05,4.64,4.21
1982-10-06,4.46,4.04
1982-10-07,19.48,18.06
1982-10-08,10.50,9.66
1982-10-09,9.50,8.74
1982-10-10,8.65,7.94
1982-10-11,7.92,7.27
1982-10-12,7.30,6.70
1982-10-13,6.78,6.22
1982-10-14,6.34,5.81
1982-10-15,5.95,5.45
1982-10-16,5.62,5.15
1982-10-17,5.33,4.87
1982-10-18,5.07,4.64
1982-10-19,4.84,4.43
1982-10-20,4.64,4.24
1982-10-21,6.03,5.54
1982-10-22,15.66,14.53
1982-10-23,47.40,44.42
1982-10-24,34.01,31.93
1982-10-25,28.60,26.85
1982-10-26,109.91,105.52
1982-10-27,65.75,62.82
1982-10-28,46.81,44.64
1982-10-29,100.07,96.59
1982-10-30,621.40,606.31
1982-10-31,147.82,141.72
1982-11-01,129.13,123.88
1982-11-02,113.56,108.94
1982-11-03,100.47,96.37
1982-11-04,88.64,84.97
1982-11-05,79.62,76.30
1982-11-06,74.20,71.09
1982-11-07,69.75,66.85
1982-11-08,90.32,86.97
1982-11-09,73.35,70.34
1982-11-10,66.12,63.34
1982-11-11,61.92,59.31
1982-11-12,57.72,55.28
1982-11-13,53.68,51.39
1982-11-14,49.97,47.82
1982-11-15,47.06,45.03
1982-11-16,44.14,42.21
1982-11-17,116.30,112.63
1982-11-18,867.29,846.04
1982-11-19,646.00,623.24
1982-11-20,719.77,692.19
1982-11-21,412.91,393.86
1982-11-22,390.67,372.26
1982-11-23,309.68,294.05
1982-11-24,229.41,216.63
1982-11-25,200.98,189.55
1982-11-26,177.06,166.65
1982-11-27,169.89,159.85
1982-11-28,231.93,219.40
1982-11-29,1054.40,1006.69
1982-11-30,829.03,782.69
1982-12-01,1406.06,1328.05
1982-12-02,573.93,537.92
1982-12-03,503.17,471.10
1982-12-04,521.40,488.29
1982-12-05,412.06,385.35
1982-12-06,495.05,463.43
1982-12-07,276.79,257.91
1982-12-08,236.17,219.35
1982-12-09,209.22,193.90
1982-12-10,185.10,171.29
1982-12-11,165.96,153.33
1982-12-12,150.39,138.74
1982-12-13,489.49,459.49
1982-12-14,256.08,238.69
1982-12-15,887.13,836.70
1982-12-16,1806.39,1700.17
1982-12-17,3455.96,3240.66
1982-12-18,475.79,441.87
1982-12-19,498.99,463.75
1982-12-20,574.10,534.84
1982-12-21,1733.28,1622.56
1982-12-22,1031.65,963.80
1982-12-23,1963.62,1835.23
1982-12-24,467.21,434.05
1982-12-25,341.62,317.15
1982-12-26,296.63,274.77
1982-12-27,285.02,263.69
1982-12-28,226.81,209.47
1982-12-29,202.39,186.55
1982-12-30,181.38,166.87
1982-12-31,163.54,150.24
1983-01-01,148.57,136.31
1983-01-02,135.72,124.37
1983-01-03,133.71,122.62
1983-01-04,122.65,112.25
1983-01-05,112.13,102.48
1983-01-06,104.49,95.48
1983-01-07,97.13,88.66
1983-01-08,90.76,82.78
1983-01-09,85.38,77.84
1983-01-10,80.26,73.10
1983-01-11,76.41,69.55
1983-01-12,72.25,65.73
1983-01-13,68.24,62.09
1983-01-14,64.49,58.65
1983-01-15,61.33,55.77
1983-01-16,108.97,100.40
1983-01-17,79.55,72.75
1983-01-18,140.01,130.10
1983-01-19,690.19,655.43
1983-01-20,675.10,637.62
1983-01-21,266.43,248.59
1983-01-22,261.56,243.98
1983-01-23,244.80,228.09
1983-01-24,1044.59,984.29
1983-01-25,496.71,464.77
1983-01-26,2222.69,2085.89
1983-01-27,3990.05,3733.18
1983-01-28,623.95,579.48
1983-01-29,488.81,453.49
1983-01-30,843.02,785.90
1983-01-31,376.06,349.06
1983-02-01,292.86,271.33
1983-02-02,249.35,230.63
1983-02-03,214.87,198.30
1983-02-04,187.26,172.45
1983-02-05,169.49,155.90
1983-02-06,167.66,154.42
1983-02-07,591.00,551.65
1983-02-08,552.74,515.95
1983-02-09,572.36,533.40
1983-02-10,1824.10,1703.32
1983-02-11,521.21,485.06
1983-02-12,863.53,804.90
1983-02-13,826.22,769.52
1983-02-14,414.76,385.63
1983-02-15,389.84,362.23
1983-02-16,603.64,561.94
1983-02-17,327.40,304.27
1983-02-18,1281.11,1194.04
1983-02-19,744.68,693.65
1983-02-20,332.64,309.16
1983-02-21,345.89,321.18
1983-02-22,494.10,459.53
1983-02-23,268.95,249.63
1983-02-24,555.22,517.00
1983-02-25,370.76,344.76
1983-02-26,935.18,872.51
1983-02-27,605.64,565.19
1983-02-28,456.99,425.08
1983-03-01,739.53,687.49
1983-03-02,321.76,299.18
1983-03-03,259.30,240.44
1983-03-04,226.52,209.63
1983-03-05,223.98,207.56
1983-03-06,191.26,176.83
1983-03-07,213.98,198.42
1983-03-08,176.03,162.68
1983-03-09,149.24,137.43
1983-03-10,484.74,452.95
1983-03-11,195.44,180.83
1983-03-12,280.00,260.48
1983-03-13,629.44,588.13
1983-03-14,578.44,539.55
1983-03-15,318.33,296.70
1983-03-16,228.18,211.43
1983-03-17,260.24,241.42
1983-03-18,212.12,196.33
1983-03-19,172.98,159.76
1983-03-20,155.63,143.46
1983-03-21,242.10,225.33
1983-03-22,266.53,247.52
1983-03-23,470.61,440.71
1983-03-24,969.55,905.07
1983-03-25,691.66,644.40
1983-03-26,280.59,260.77
1983-03-27,674.71,628.09
1983-03-28,339.94,316.06
1983-03-29,336.62,313.29
1983-03-30,1874.32,1745.57
1983-03-31,1264.90,1176.93
1983-04-01,433.54,403.63
1983-04-02,759.41,710.59
1983-04-03,480.27,448.17
1983-04-04,291.48,271.12
1983-04-05,247.74,229.98
1983-04-06,209.22,193.72
1983-04-07,180.32,166.56
1983-04-08,158.46,146.10
1983-04-09,141.95,130.70
1983-04-10,141.69,130.74
1983-04-11,126.11,116.02
1983-04-12,114.50,105.16
1983-04-13,105.60,96.94
1983-04-14,96.42,88.43
1983-04-15,88.77,81.36
1983-04-16,82.24,75.35
1983-04-17,76.44,70.03
1983-04-18,71.29,65.32
1983-04-19,88.13,81.16
1983-04-20,79.58,73.26
1983-04-21,74.57,68.64
1983-04-22,67.90,62.37
1983-04-23,508.42,487.95
1983-04-24,690.90,656.60
1983-04-25,790.75,751.83
1983-04-26,337.26,318.69
1983-04-27,293.83,277.04
1983-04-28,389.37,368.03
1983-04-29,250.32,235.34
1983-04-30,242.02,227.75
1983-05-01,185.06,173.26
1983-05-02,168.90,157.77
1983-05-03,143.25,133.23
1983-05-04,130.12,120.96
1983-05-05,125.20,116.53
1983-05-06,254.83,241.41
1983-05-07,201.82,190.26
1983-05-08,266.23,251.88
1983-05-09,285.26,270.24
1983-05-10,164.40,154.34
1983-05-11,145.32,136.19
1983-05-12,127.19,118.90
1983-05-13,113.44,105.85
1983-05-14,101.94,95.00
1983-05-15,92.69,86.26
1983-05-16,86.32,80.29
1983-05-17,79.99,74.29
1983-05-18,74.32,68.98
1983-05-19,69.23,64.22
1983-05-20,64.80,60.07
1983-05-21,60.95,56.47
1983-05-22,57.55,53.30
1983-05-23,54.59,50.54
1983-05-24,51.92,48.06
1983-05-25,49.50,45.80
1983-05-26,47.29,43.74
1983-05-27,45.26,41.86
1983-05-28,43.39,40.13
1983-05-29,41.68,38.53
1983-05-30,40.08,37.05
1983-05-31,38.60,35.67
1983-06-01,37.21,34.38
1983-06-02,35.92,33.18
1983-06-03,34.71,32.06
1983-06-04,33.57,31.00
1983-06-05,32.50,30.00
1983-06-06,31.48,29.06
1983-06-07,30.52,28.17
1983-06-08,29.60,27.32
1983-06-09,28.74,26.52
1983-06-10,30.24,27.94
1983-06-11,34.61,32.05
1983-06-12,30.52,28.19
1983-06-13,29.31,27.07
1983-06-14,28.20,26.03
1983-06-15,28.16,26.00
1983-06-16,26.77,24.71
1983-06-17,25.85,23.85
1983-06-18,25.14,23.19
1983-06-19,24.27,22.38
1983-06-20,23.51,21.67
1983-06-21,22.80,21.01
1983-06-22,22.13,20.39
1983-06-23,21.50,19.81
1983-06-24,20.91,19.26
1983-06-25,20.34,18.73
1983-06-26,19.81,18.24
1983-06-27,19.30,17.77
1983-06-28,18.87,17.36
1983-06-29,18.39,16.92
1983-06-30,17.94,16.50
1983-07-01,28.88,26.89
1983-07-02,58.55,55.19
1983-07-03,32.98,30.73
1983-07-04,29.76,27.70
1983-07-05,27.41,25.49
1983-07-06,25.31,23.51
1983-07-07,23.62,21.92
1983-07-08,22.72,21.08
1983-07-09,21.34,19.79
1983-07-10,20.32,18.83
1983-07-11,19.39,17.96
1983-07-12,18.58,17.20
1983-07-13,17.87,16.53
1983-07-14,17.22,15.93
1983-07-15,16.60,15.35
1983-07-16,16.04,14.82
1983-07-17,15.53,14.34
1983-07-18,15.05,13.90
1983-07-19,14.80,13.67
1983-07-20,14.55,13.44
1983-07-21,14.09,13.00
1983-07-22,13.72,12.66
1983-07-23,13.38,12.34
1983-07-24,13.04,12.03
1983-07-25,12.72,11.73
1983-07-26,12.41,11.44
1983-07-27,12.11,11.16
1983-07-28,11.83,10.90
1983-07-29,11.57,10.65
1983-07-30,11.31,10.41
1983-07-31,11.07,10.19
1983-08-01,10.84,9.97
1983-08-02,10.61,9.76
1983-08-03,10.40,9.57
1983-08-04,10.19,9.37
1983-08-05,9.98,9.17
1983-08-06,9.78,8.99
1983-08-07,9.59,8.81
1983-08-08,9.41,8.64
1983-08-09,9.24,8.49
1983-08-10,9.06,8.32
1983-08-11,8.90,8.17
1983-08-12,8.73,8.02
1983-08-13,8.58,7.87
1983-08-14,8.43,7.73
1983-08-15,8.28,7.60
1983-08-16,8.13,7.46
1983-08-17,7.99,7.33
1983-08-18,7.86,7.20
1983-08-19,7.72,7.08
1983-08-20,8.75,8.03
1983-08-21,8.65,7.94
1983-08-22,8.49,7.79
1983-08-23,8.35,7.67
1983-08-24,8.11,7.45
1983-08-25,7.93,7.27
1983-08-26,7.74,7.10
1983-08-27,7.57,6.94
1983-08-28,7.40,6.79
1983-08-29,9.40,8.65
1983-08-30,61.80,57.56
1983-08-31,101.22,95.71
1983-09-01,57.42,54.31
1983-09-02,43.90,41.61
1983-09-03,37.99,36.07
1983-09-04,33.67,32.02
1983-09-05,29.71,28.26
1983-09-06,26.81,25.51
1983-09-07,24.25,23.07
1983-09-08,22.21,21.13
1983-09-09,20.52,19.52
1983-09-10,19.09,18.14
1983-09-11,17.86,16.98
1983-09-12,16.76,15.92
1983-09-13,15.78,14.99
1983-09-14,14.92,14.17
1983-09-15,14.16,13.44
1983-09-16,13.49,12.80
1983-09-17,12.88,12.21
1983-09-18,12.33,11.68
1983-09-19,11.82,11.20
1983-09-20,11.38,10.77
1983-09-21,11.02,10.44
1983-09-22,10.82,10.25
1983-09-23,27.04,25.30
1983-09-24,20.21,19.00
1983-09-25,17.28,16.22
1983-09-26,16.18,15.20
1983-09-27,15.08,14.17
1983-09-28,14.13,13.28
1983-09-29,13.31,12.52
1983-09-30,12.60,11.85
1983-10-01,11.98,11.28
1983-10-02,11.43,10.76
1983-10-03,10.89,10.25
1983-10-04,10.43,9.82
1983-10-05,10.02,9.43
1983-10-06,9.64,9.08
1983-10-07,9.28,8.74
1983-10-08,8.96,8.44
1983-10-09,9.00,8.48
1983-10-10,15.26,14.46
1983-10-11,11.21,10.53
1983-10-12,10.67,10.03
1983-10-13,10.24,9.63
1983-10-14,9.79,9.21
1983-10-15,9.37,8.82
1983-10-16,8.99,8.46
1983-10-17,8.64,8.13
1983-10-18,8.32,7.83
1983-10-19,8.02,7.55
1983-10-20,7.76,7.30
1983-10-21,7.51,7.07
1983-10-22,7.28,6.85
1983-10-23,8.92,8.43
1983-10-24,9.51,9.00
1983-10-25,7.96,7.48
1983-10-26,7.69,7.23
1983-10-27,7.37,6.93
1983-10-28,7.14,6.71
1983-10-29,6.90,6.49
1983-10-30,17.99,17.09
1983-10-31,86.36,82.79
1983-11-01,120.14,116.31
1983-11-02,100.93,97.56
1983-11-03,79.07,76.17
1983-11-04,157.00,152.49
1983-11-05,76.09,73.04
1983-11-06,121.53,117.65
1983-11-07,136.32,132.16
1983-11-08,96.29,92.81
1983-11-09,187.53,182.67
1983-11-10,380.85,372.60
1983-11-11,1490.17,1448.35
1983-11-12,516.51,496.22
1983-11-13,700.96,673.81
1983-11-14,601.27,576.64
1983-11-15,296.32,281.32
1983-11-16,533.76,510.84
1983-11-17,971.19,930.62
1983-11-18,554.00,525.40
1983-11-19,616.05,582.42
1983-11-20,704.24,663.47
1983-11-21,554.23,520.62
1983-11-22,315.67,295.45
1983-11-23,448.83,420.84
1983-11-24,775.16,729.37
1983-11-25,725.90,683.01
1983-11-26,355.72,332.63
1983-11-27,268.61,250.27
1983-11-28,233.61,217.24
1983-11-29,203.75,189.13
1983-11-30,181.56,168.23
1983-12-01,178.27,165.34
1983-12-02,210.63,195.93
1983-12-03,347.40,325.40
1983-12-04,458.93,431.35
1983-12-05,380.07,356.36
1983-12-06,1015.36,957.90
1983-12-07,2693.40,2532.84
1983-12-08,827.13,772.87
1983-12-09,857.76,801.46
1983-12-10,1273.32,1190.63
1983-12-11,945.29,883.30
1983-12-12,2248.82,2106.04
1983-12-13,1381.38,1290.61
1983-12-14,1089.34,1016.91
1983-12-15,1384.24,1291.90
1983-12-16,454.57,422.40
1983-12-17,679.84,633.60
1983-12-18,329.76,306.25
1983-12-19,281.02,260.37
1983-12-20,263.22,243.54
1983-12-21,250.02,231.12
1983-12-22,227.03,209.73
1983-12-23,223.08,206.13
1983-12-24,1234.70,1157.33
1983-12-25,807.27,754.61
1983-12-26,1124.88,1051.00
1983-12-27,675.96,631.24
1983-12-28,353.68,329.06
1983-12-29,486.88,453.48
1983-12-30,1303.88,1218.27
1983-12-31,340.75,317.14
1984-01-01,279.78,259.58
1984-01-02,243.71,225.64
1984-01-03,212.75,196.57
1984-01-04,188.26,173.62
1984-01-05,168.01,154.71
1984-01-06,151.12,138.94
1984-01-07,139.09,127.70
1984-01-08,142.28,130.81
1984-01-09,122.20,112.01
1984-01-10,137.15,126.17
1984-01-11,173.20,160.26
1984-01-12,124.60,114.40
1984-01-13,116.20,106.60
1984-01-14,107.25,98.25
1984-01-15,102.63,93.98
1984-01-16,250.84,234.88
1984-01-17,132.57,122.18
1984-01-18,123.32,113.50
1984-01-19,113.93,104.74
1984-01-20,105.79,97.13
1984-01-21,162.98,151.37
1984-01-22,180.24,168.11
1984-01-23,155.31,144.18
1984-01-24,126.88,117.15
1984-01-25,117.13,108.03
1984-01-26,107.34,98.87
1984-01-27,99.31,91.36
1984-01-28,92.03,84.59
1984-01-29,85.45,78.47
1984-01-30,79.72,73.15
1984-01-31,75.00,68.77
1984-02-01,70.86,64.93
1984-02-02,66.87,61.25
1984-02-03,63.11,57.77
1984-02-04,59.56,54.51
1984-02-05,56.69,51.86
1984-02-06,54.06,49.44
1984-02-07,51.39,46.99
1984-02-08,49.23,45.01
1984-02-09,61.06,56.01
1984-02-10,166.27,155.89
1984-02-11,122.66,114.10
1984-02-12,213.76,201.33
1984-02-13,427.71,406.44
1984-02-14,664.54,628.70
1984-02-15,386.28,362.53
1984-02-16,810.23,763.01
1984-02-17,396.92,371.13
1984-02-18,260.52,242.29
1984-02-19,234.94,218.23
1984-02-20,207.59,192.60
1984-02-21,842.62,789.57
1984-02-22,434.63,405.65
1984-02-23,255.58,237.34
1984-02-24,291.69,271.18
1984-02-25,815.74,762.94
1984-02-26,272.96,253.60
1984-02-27,231.85,214.87
1984-02-28,204.00,188.76
1984-02-29,185.94,171.89
1984-03-01,174.55,161.13
1984-03-02,160.63,148.32
1984-03-03,139.69,128.54
1984-03-04,127.22,116.95
1984-03-05,114.56,105.15
1984-03-06,102.83,94.32
1984-03-07,94.67,86.78
1984-03-08,88.13,80.74
1984-03-09,88.67,81.24
1984-03-10,79.44,72.73
1984-03-11,78.21,71.60
1984-03-12,89.82,82.49
1984-03-13,150.60,140.52
1984-03-14,578.58,545.04
1984-03-15,461.92,433.55
1984-03-16,668.17,625.42
1984-03-17,896.56,836.21
1984-03-18,356.37,331.67
1984-03-19,252.67,234.51
1984-03-20,214.80,198.93
1984-03-21,195.96,181.34
1984-03-22,168.91,155.91
1984-03-23,151.82,139.96
1984-03-24,136.29,125.42
1984-03-25,121.49,111.61
1984-03-26,170.64,158.46
1984-03-27,157.76,146.05
1984-03-28,121.69,111.86
1984-03-29,112.00,102.88
1984-03-30,101.97,93.57
1984-03-31,201.91,188.42
1984-04-01,233.74,218.57
1984-04-02,140.15,129.56
1984-04-03,122.92,113.35
1984-04-04,161.74,150.86
1984-04-05,139.09,129.12
1984-04-06,113.79,105.10
1984-04-07,103.38,95.45
1984-04-08,400.10,379.18
1984-04-09,198.94,187.21
1984-04-10,490.38,464.88
1984-04-11,313.13,295.41
1984-04-12,227.27,213.33
1984-04-13,180.01,168.04
1984-04-14,155.66,144.87
